sample_id	tumor_type	num_ssms	num_sims	perc_of_mut_sims	perc_CA	perc_CG	perc_CT	perc_TA	perc_TC	perc_TG	perc_1bp_del_A_T	perc_1bp_del_C_G	perc_1bp_ins_A_T	perc_1bp_ins_C_G	perc_noPoly_del_A_T	perc_shortPoly_del_A_T	perc_midSizePoly_del_A_T	perc_longPoly_del_A_T	perc_noPoly_del_C_G	perc_shortPoly_del_C_G	perc_midSizePoly_del_C_G	perc_longPoly_del_C_G	perc_noPoly_ins_A_T	perc_shortPoly_ins_A_T	perc_midSizePoly_ins_A_T	perc_longPoly_ins_A_T	perc_noPoly_ins_C_G	perc_shortPoly_ins_C_G	perc_midSizePoly_ins_C_G	perc_longPoly_ins_C_G	perc_rec_ssms	perc_rec_sims	perc_of_rec_mut_sim	perc_rec_CA	perc_rec_CG	perc_rec_CT	perc_rec_TA	perc_rec_TC	perc_rec_TG	perc_rec_1bp_del_A_T	perc_rec_1bp_del_C_G	perc_rec_1bp_ins_A_T	perc_rec_1bp_ins_C_G
2453	Thy-AdenoCA	406	31	7.09382151029748	14.5320197044335	12.5615763546798	41.1330049261084	8.3743842364532	19.7044334975369	3.69458128078818	52.9411764705882	11.7647058823529	35.2941176470588	0	22.2222222222222	33.3333333333333	44.4444444444444	0	100	0	0	0	33.3333333333333	16.6666666666667	16.6666666666667	33.3333333333333	0	0	0	0	3.20197044334975	9.67741935483871	18.75	0	1.96078431372549	5.38922155688623	0	2.5	6.66666666666667	0	0	33.3333333333333	0
2454	Thy-AdenoCA	747	50	6.27352572145546	17.1352074966533	7.89825970548862	38.6880856760375	11.3788487282463	18.8755020080321	6.02409638554217	33.3333333333333	29.1666666666667	33.3333333333333	4.16666666666667	12.5	37.5	50	0	14.2857142857143	85.7142857142857	0	0	25	12.5	37.5	25	100	0	0	0	3.6144578313253	12	18.1818181818182	0	5.08474576271186	5.5363321799308	3.52941176470588	2.83687943262411	2.22222222222222	0	0	12.5	0
2455	Uterus-AdenoCA	6557	546	7.68689286217091	14.2595699252707	19.5973768491688	39.530272990697	8.60149458593869	12.2922068018911	5.7190788470337	47.6878612716763	16.4739884393064	34.1040462427746	1.73410404624277	8.48484848484848	18.1818181818182	29.6969696969697	43.6363636363636	47.3684210526316	42.1052631578947	8.7719298245614	1.75438596491228	8.47457627118644	8.47457627118644	44.0677966101695	38.9830508474576	0	0	66.6666666666667	33.3333333333333	2.98917187738295	16.6666666666667	31.7073170731707	1.28342245989305	0.856031128404669	5.24691358024691	3.72340425531915	1.61290322580645	0.8	34.5454545454545	1.75438596491228	22.8813559322034	16.6666666666667
2456	Uterus-AdenoCA	7374	374	4.82705214248838	14.3883916463249	16.7209113100081	49.8779495524817	5.51939245999458	9.6419853539463	3.85136967724437	34.1463414634146	17.8861788617886	44.3089430894309	3.65853658536585	13.0952380952381	33.3333333333333	27.3809523809524	26.1904761904762	56.8181818181818	38.6363636363636	4.54545454545455	0	14.6788990825688	7.3394495412844	38.5321100917431	39.4495412844037	55.5555555555556	33.3333333333333	11.1111111111111	0	2.80716029292107	12.0320855614973	17.8571428571429	1.88501413760603	1.13544201135442	4.2958129418162	2.21130221130221	0.421940928270042	1.05633802816901	21.4285714285714	2.27272727272727	18.348623853211	0
2457	Uterus-AdenoCA	2621	410	13.5268888155724	16.6348721861885	7.13468141930561	45.2880579931324	8.62266310568485	15.6047310186952	6.71499427699351	32.3636363636364	9.81818181818182	54.1818181818182	3.63636363636364	5.61797752808989	23.5955056179775	24.7191011235955	46.0674157303371	29.6296296296296	51.8518518518519	14.8148148148148	3.7037037037037	5.36912751677852	9.39597315436242	51.6778523489933	33.5570469798658	20	20	60	0	4.76917207172835	15.8536585365854	34.2105263157895	2.52293577981651	0.53475935828877	7.5821398483572	5.30973451327434	1.46699266503667	2.84090909090909	32.5842696629214	7.40740740740741	20.8053691275168	10
2458	Uterus-AdenoCA	3812	285	6.95630949475226	15.0839454354669	14.5068205666317	35.6505771248688	10.3620146904512	16.8415529905561	7.55508919202518	35.8381502890173	21.3872832369942	36.9942196531792	5.78034682080925	17.741935483871	32.258064516129	25.8064516129032	24.1935483870968	51.3513513513514	35.1351351351351	10.8108108108108	2.7027027027027	10.9375	4.6875	43.75	40.625	60	10	30	0	3.83001049317943	11.5789473684211	18.4357541899441	1.39130434782609	1.44665461121157	7.50551876379691	2.53164556962025	2.64797507788162	0.347222222222222	20.9677419354839	5.40540540540541	15.625	20
2459	Uterus-AdenoCA	9597	506	5.00841334257151	16.6614567052204	18.3286443680317	32.1246222777951	13.1916223819944	12.6289465457956	7.06470772116286	47.0760233918129	19.8830409356725	31.2865497076023	1.75438596491228	11.8012422360248	21.1180124223602	33.5403726708075	33.5403726708075	50	47.0588235294118	2.94117647058824	0	7.47663551401869	6.54205607476636	42.0560747663551	43.9252336448598	66.6666666666667	16.6666666666667	0	16.6666666666667	2.13608419297697	16.0079051383399	28.3216783216783	1.6260162601626	0.682205798749289	4.54103146286085	1.26382306477093	0.66006600660066	0.442477876106195	29.8136645962733	1.47058823529412	24.2990654205607	16.6666666666667
2460	Breast-AdenoCA	11068	1123	9.211713559183	18.5580050596314	22.0907119624142	24.6024575352367	11.5829418142392	14.9168774846404	8.24900614383809	37.9888268156425	24.8603351955307	32.6815642458101	4.46927374301676	16.1764705882353	34.5588235294118	32.3529411764706	16.9117647058824	44.9438202247191	48.314606741573	6.74157303370786	0	11.965811965812	6.83760683760684	41.025641025641	40.1709401709402	68.75	18.75	6.25	6.25	2.16841344416335	4.00712377560107	15.7894736842105	1.26582278481013	0.49079754601227	4.99449136981271	1.71606864274571	1.7565112053301	1.64293537787514	12.5	2.24719101123596	17.9487179487179	12.5
2461	Uterus-AdenoCA	18269	12722	41.0506276015617	13.8978597624391	2.82445672997975	48.9463024796103	5.03585308446001	26.3342273797143	2.9613005637966	71.6865417376491	8.2793867120954	17.9812606473595	2.05281090289608	0.249524714828897	3.54087452471483	39.5318441064639	56.6777566539924	3.90946502057613	12.6543209876543	74.4855967078189	8.95061728395062	0.900047370914259	7.01089531027949	49.265750828991	42.8233064898153	4.149377593361	21.5767634854772	65.5601659751037	8.71369294605809	3.60720345941212	32.7935859141644	86.3589318981577	1.14218196140213	2.32558139534884	4.84231715499888	9.1304347826087	1.70442735398046	3.51201478743068	40.4230038022814	17.9012345679012	22.7854097584083	14.1078838174274
2462	Uterus-AdenoCA	4080	500	10.9170305676856	17.0343137254902	7.74509803921569	38.6519607843137	10.343137254902	17.1078431372549	9.11764705882353	51.2953367875648	9.84455958549223	37.3056994818653	1.55440414507772	5.55555555555556	17.6767676767677	30.8080808080808	45.959595959596	39.4736842105263	50	5.26315789473684	5.26315789473684	7.63888888888889	9.02777777777778	37.5	45.8333333333333	50	0	16.6666666666667	33.3333333333333	3.84803921568627	23.6	42.9090909090909	1.8705035971223	1.26582278481013	6.08750792644261	3.55450236966825	2.00573065902579	4.03225806451613	38.3838383838384	7.89473684210526	22.2222222222222	33.3333333333333
2463	Uterus-AdenoCA	6927	446	6.04909806049098	20.9758914392955	14.1908474086906	31.730908040999	14.1619748809008	13.0359462970983	5.90443193301574	34.4155844155844	20.1298701298701	41.8831168831169	3.57142857142857	14.1509433962264	31.1320754716981	37.7358490566038	16.9811320754717	48.3870967741936	43.5483870967742	8.06451612903226	0	12.4031007751938	9.30232558139535	44.9612403100775	33.3333333333333	45.4545454545455	27.2727272727273	9.09090909090909	18.1818181818182	2.28092969539483	9.41704035874439	21	1.78940123881624	0.406917599186165	4.82256596906278	1.63098878695209	0.553709856035437	0.244498777506112	15.0943396226415	0	16.2790697674419	9.09090909090909
2464	Uterus-AdenoCA	13832	538	3.74391092553932	14.198958935801	29.5474262579526	29.7281665702718	8.8128976286871	11.4878542510121	6.2246963562753	37.6119402985075	20.5970149253731	38.2089552238806	3.58208955223881	23.015873015873	35.7142857142857	25.3968253968254	15.8730158730159	56.5217391304348	33.3333333333333	8.69565217391304	1.44927536231884	10.9375	9.375	38.28125	41.40625	16.6666666666667	8.33333333333333	66.6666666666667	8.33333333333333	1.90138808559861	9.85130111524164	16.7721518987342	1.68024439918534	0.587227795448985	4.03696498054475	1.4766201804758	1.00692259282568	0.696864111498258	10.3174603174603	1.44927536231884	21.09375	8.33333333333333
2465	Uterus-AdenoCA	6936	489	6.58585858585859	17.2289504036909	10.0490196078431	36.7791234140715	9.90484429065744	18.8437139561707	7.19434832756632	18.5393258426966	12.3595505617978	64.6067415730337	4.49438202247191	30.3030303030303	24.2424242424242	33.3333333333333	12.1212121212121	31.8181818181818	50	13.6363636363636	4.54545454545455	6.08695652173913	7.82608695652174	57.8260869565217	28.2608695652174	43.75	6.25	43.75	6.25	7.98731257208766	16.5644171779141	12.755905511811	4.85355648535565	5.88235294117647	10.9368874951	6.11353711790393	7.95715378729916	6.01202404809619	24.2424242424242	11.3636363636364	20	25
2466	Uterus-AdenoCA	7155	346	4.6127183042261	15.2620545073375	21.4675052410901	36.6876310272537	7.54716981132075	13.1236897274633	5.91194968553459	40.0943396226415	16.9811320754717	41.0377358490566	1.88679245283019	12.9411764705882	30.5882352941176	35.2941176470588	21.1764705882353	27.7777777777778	63.8888888888889	8.33333333333333	0	4.59770114942529	12.6436781609195	42.5287356321839	40.2298850574713	75	0	0	25	2.86512928022362	10.1156069364162	14.5833333333333	2.65567765567766	0.651041666666667	5.18095238095238	3.14814814814815	0.958466453674121	0.945626477541371	16.4705882352941	2.77777777777778	12.6436781609195	25
2467	Uterus-AdenoCA	34990	922	2.56738694586768	10.8831094598457	40.5201486138897	31.1946270362961	5.45012860817376	7.36781937696485	4.58416690482995	47.9233226837061	27.7955271565495	20.4472843450479	3.83386581469649	15	28.6666666666667	31.6666666666667	24.6666666666667	60.9195402298851	30.4597701149425	8.04597701149425	0.574712643678161	17.96875	10.15625	53.125	18.75	54.1666666666667	20.8333333333333	16.6666666666667	8.33333333333333	1.9034009717062	10.0867678958785	12.2529644268775	1.41806722689076	0.719424460431655	3.82043060009162	1.57315154693235	0.930954228083786	2.43142144638404	20	1.72413793103448	13.28125	12.5
2468	Uterus-AdenoCA	3170	420	11.6991643454039	21.6403785488959	6.94006309148265	44.1640378548896	7.47634069400631	14.5425867507886	5.23659305993691	25.9016393442623	10.4918032786885	60.655737704918	2.95081967213115	7.59493670886076	16.4556962025316	32.9113924050633	43.0379746835443	37.5	43.75	15.625	3.125	5.94594594594595	8.10810810810811	36.7567567567568	49.1891891891892	22.2222222222222	33.3333333333333	33.3333333333333	11.1111111111111	4.51104100946372	20.4761904761905	37.5545851528384	3.2069970845481	0.909090909090909	6.64285714285714	4.64135021097046	1.51843817787419	4.81927710843374	37.9746835443038	9.375	23.2432432432432	22.2222222222222
2469	Uterus-AdenoCA	6878	455	6.20482749215873	20.4856062808956	17.2870020354754	31.3027042744984	10.4681593486479	13.8848502471649	6.57167781331782	35.6209150326797	25.1633986928105	35.9477124183007	3.26797385620915	21.1009174311927	39.4495412844037	26.605504587156	12.8440366972477	48.0519480519481	45.4545454545455	5.19480519480519	1.2987012987013	10.9090909090909	6.36363636363636	35.4545454545455	47.2727272727273	30	10	60	0	2.51526606571678	10.1098901098901	21.0045662100457	1.91625266146203	0.588730025231287	5.38783093358105	1.11111111111111	1.36125654450262	0.442477876106195	9.1743119266055	1.2987012987013	23.6363636363636	10
2470	Uterus-AdenoCA	15883	761	4.57221821677481	21.7087451992697	14.2920103255053	25.2345274822137	12.793552855254	16.4200717748536	9.55109236290373	47.4671669793621	18.3864915572233	31.7073170731707	2.4390243902439	10.2766798418972	18.9723320158103	38.3399209486166	32.4110671936759	46.9387755102041	36.734693877551	14.2857142857143	2.04081632653061	11.2426035502959	2.9585798816568	48.5207100591716	37.2781065088757	38.4615384615385	30.7692307692308	15.3846153846154	15.3846153846154	2.44915947868791	14.4546649145861	22.0440881763527	1.59512761020882	0.92511013215859	5.03992015968064	1.5748031496063	1.30368098159509	2.9663810151615	22.1343873517787	2.04081632653061	25.4437869822485	15.3846153846154
2471	Uterus-AdenoCA	6584	548	7.68367919237241	19.0157958687728	12.5	35.2065613608749	10.9659781287971	15.5528554070474	6.7588092345079	35.7630979498861	11.8451025056948	47.6082004555809	4.78359908883827	10.1910828025478	19.7452229299363	31.8471337579618	38.2165605095541	61.5384615384615	26.9230769230769	9.61538461538461	1.92307692307692	2.39234449760766	7.17703349282297	53.5885167464115	36.8421052631579	28.5714285714286	23.8095238095238	42.8571428571429	4.76190476190476	3.52369380315917	16.6058394160584	28.1733746130031	2.07667731629393	0.972053462940462	6.47109577221743	3.8781163434903	1.46484375	1.12359550561798	30.5732484076433	1.92307692307692	14.8325358851675	9.52380952380952
2472	Uterus-AdenoCA	16568	986	5.61695340093426	17.582085948817	20.9017382906808	27.9937228392081	13.3932882665379	13.0552873008209	7.0738773539353	37.8190255220418	27.6102088167053	29.6983758700696	4.87238979118329	18.4049079754601	37.4233128834356	35.5828220858896	8.58895705521472	53.781512605042	36.1344537815126	9.2436974789916	0.840336134453782	8.59375	10.15625	43.75	37.5	38.0952380952381	14.2857142857143	38.0952380952381	9.52380952380952	1.88314823756639	5.27383367139959	14.2857142857143	1.47614143494679	0.779670805659832	4.01034928848642	1.17169896349707	0.832177531206657	1.02389078498294	8.58895705521472	1.68067226890756	17.96875	23.8095238095238
2473	Uterus-AdenoCA	4039	323	7.40486015589179	20.7229512255509	9.4825451844516	36.8655607823719	10.5966823471156	15.8455063134439	6.48675414706611	33.4905660377358	13.6792452830189	49.0566037735849	3.77358490566038	12.6760563380282	28.169014084507	36.6197183098592	22.5352112676056	37.9310344827586	51.7241379310345	3.44827586206897	6.89655172413793	10.5769230769231	5.76923076923077	46.1538461538462	37.5	25	37.5	37.5	0	3.02054964100025	15.1702786377709	28.6549707602339	1.194743130227	0.783289817232376	5.77568838146407	2.57009345794393	1.09375	1.90839694656489	21.1267605633803	10.3448275862069	21.1538461538462	25
2474	Uterus-AdenoCA	6859	514	6.97138206971382	19.9445983379501	12.8298585799679	27.9778393351801	12.0863099577198	18.792826942703	8.36856684647908	34.3324250681199	16.8937329700272	43.8692098092643	4.90463215258856	13.4920634920635	42.0634920634921	29.3650793650794	15.0793650793651	43.5483870967742	45.1612903225806	9.67741935483871	1.61290322580645	5.59006211180124	8.07453416149068	44.7204968944099	41.6149068322981	22.2222222222222	22.2222222222222	50	5.55555555555556	2.21606648199446	10.8949416342412	26.9230769230769	1.24269005847953	0.113636363636364	5.62793121417405	1.20627261761158	1.08611326609775	0.348432055749129	8.73015873015873	4.83870967741935	21.7391304347826	5.55555555555556
2475	Uterus-AdenoCA	4103	441	9.70510563380282	20.5703144040946	7.04362661467219	44.991469656349	7.79917133804533	14.4284669753839	5.16695101145503	42.7692307692308	9.84615384615385	44.6153846153846	2.76923076923077	6.47482014388489	13.6690647482014	28.7769784172662	51.0791366906475	37.5	37.5	21.875	3.125	2.06896551724138	4.82758620689655	40.6896551724138	52.4137931034483	0	33.3333333333333	44.4444444444444	22.2222222222222	5.06946136972947	24.0362811791383	33.7579617834395	2.01421800947867	2.07612456747405	8.17984832069339	7.1875	1.01351351351351	2.35849056603774	41.0071942446043	6.25	27.5862068965517	11.1111111111111
2476	Uterus-AdenoCA	11853	719	5.71905822462615	20.3408419809331	13.2034084198093	26.1621530414241	15.2113389015439	17.185522652493	7.89673500379651	42.7331887201735	23.644251626898	30.3687635574837	3.25379609544469	11.6751269035533	32.48730964467	40.6091370558376	15.2284263959391	65.1376146788991	24.7706422018349	9.1743119266055	0.917431192660551	7.14285714285714	9.28571428571429	42.8571428571429	40.7142857142857	33.3333333333333	40	26.6666666666667	0	2.13448072218004	7.92767732962448	18.3870967741935	1.86644545831605	0.511182108626198	4.45017736214125	1.33111480865225	0.981836033382425	1.92307692307692	11.1675126903553	1.8348623853211	20.7142857142857	6.66666666666667
2477	Uterus-AdenoCA	115649	62486	35.0778903640497	5.91185397193231	1.45094207472611	17.1994569775787	10.9590225596417	57.6122577800067	6.86646663611445	68.1070527661633	4.34016379280556	24.7641590932651	2.78862434776599	0.208021512468607	3.05182779877724	32.4462822496765	64.2938684390776	3.42356687898089	11.6242038216561	74.203821656051	10.7484076433121	1.10932812390986	4.08149026721552	39.314867787623	55.4943138212517	9.10780669144981	17.3482032218092	58.4882280049566	15.0557620817844	2.04411624830305	34.7405818903434	90.1794616151545	1.08234605821267	1.37067938021454	5.67090644009854	2.714218084267	1.05511196493966	1.15854426394661	42.3450620259266	19.0684713375796	25.3959394404521	19.3928128872367
2478	Uterus-AdenoCA	27020	14448	34.8413234301148	16.8060695780903	2.32050333086603	46.4951887490748	10.9844559585492	19.859363434493	3.53441894892672	64.737121614445	7.28321068204233	25.5291707761171	2.45049692739549	0.281260986757295	3.11730926989336	36.1303175905309	60.4711121528185	3.02083333333333	14.375	71.3541666666667	11.25	0.772659732540862	5.34918276374443	46.3298662704309	47.5482912332838	5.57275541795666	18.8854489164087	62.8482972136223	12.6934984520124	3.60103626943005	33.9285714285714	83.4382978723404	1.4093811935697	1.75438596491228	5.20576295470827	4.44743935309973	1.65859112933284	2.40837696335079	43.5251377006914	18.6458333333333	24.0118870728083	18.5758513931889
2479	Breast-AdenoCA	5400	229	4.06821815597797	16.4814814814815	19.4444444444444	28.9444444444444	11.4814814814815	15.3148148148148	8.33333333333333	44.2857142857143	21.4285714285714	30	4.28571428571429	14.5161290322581	43.5483870967742	35.4838709677419	6.45161290322581	50	36.6666666666667	13.3333333333333	0	14.2857142857143	14.2857142857143	52.3809523809524	19.047619047619	33.3333333333333	33.3333333333333	0	33.3333333333333	1.94444444444444	6.11353711790393	11.7647058823529	0.898876404494382	0.761904761904762	4.73448496481126	1.12903225806452	0.846432889963724	0.222222222222222	8.06451612903226	0	9.52380952380952	33.3333333333333
2480	Uterus-AdenoCA	282392	3773	1.31847011339612	54.3737074704666	0.259568259724071	17.8850675656534	2.32230374798153	6.22220176208958	18.9371511940848	23.4061135371179	2.99854439592431	69.9854439592431	3.6098981077147	1.49253731343284	20.771144278607	46.1442786069652	31.592039800995	41.747572815534	38.8349514563107	15.5339805825243	3.88349514563107	2.1630615640599	5.61564059900166	54.6589018302829	37.5623960066556	78.2258064516129	6.45161290322581	14.5161290322581	0.806451612903226	7.87911838862291	17.5722236946727	2.89355387771134	9.22714217796505	0.545702592087312	12.4935651209757	3.72064653857884	0.682943486426498	2.6254277539877	25.3731343283582	3.88349514563107	17.8036605657238	2.41935483870968
2481	Uterus-AdenoCA	3668	331	8.27706926731683	25	7.55179934569248	38.9040348964013	8.77862595419847	13.3042529989095	6.46128680479826	37.6146788990826	9.63302752293578	48.1651376146789	4.58715596330275	17.0731707317073	28.0487804878049	24.390243902439	30.4878048780488	52.3809523809524	42.8571428571429	4.76190476190476	0	6.66666666666667	0.952380952380952	60	32.3809523809524	30	10	50	10	3.81679389312977	16.012084592145	27.4611398963731	2.18102508178844	0.36101083032491	7.07778556412053	2.79503105590062	1.02459016393443	1.68776371308017	26.8292682926829	4.76190476190476	22.8571428571429	20
2482	Uterus-AdenoCA	3884	445	10.2795102795103	19.6189495365602	5.69001029866117	45.211122554068	7.2605561277034	17.3274974253347	4.8918640576725	30.0940438871473	11.2852664576803	55.4858934169279	3.13479623824451	9.375	29.1666666666667	23.9583333333333	37.5	41.6666666666667	33.3333333333333	25	0	3.38983050847458	6.21468926553672	45.1977401129944	45.1977401129944	40	10	50	0	3.99073120494336	20.4494382022472	36.9918699186992	2.49343832020997	0.904977375565611	5.86560364464692	4.9645390070922	1.33729569093611	4.21052631578947	27.0833333333333	11.1111111111111	30.5084745762712	0
2483	Uterus-AdenoCA	4511	294	6.11862643080125	18.5768122367546	12.4584349368211	29.705165151851	10.3746397694525	21.2813123475948	7.60363555752605	39.6551724137931	19.5402298850575	35.632183908046	5.17241379310345	23.1884057971014	37.6811594202899	23.1884057971014	15.9420289855072	47.0588235294118	47.0588235294118	2.94117647058824	2.94117647058824	8.06451612903226	9.67741935483871	45.1612903225806	37.0967741935484	44.4444444444444	11.1111111111111	33.3333333333333	11.1111111111111	2.48281977388606	7.48299319727891	16.4179104477612	2.62529832935561	0.177935943060498	5.29850746268657	0.854700854700855	0.520833333333333	2.62390670553936	8.69565217391304	2.94117647058824	17.741935483871	22.2222222222222
2484	Uterus-AdenoCA	5013	528	9.52896589063346	19.7686016357471	8.41811290644325	37.0636345501696	10.3530819868342	16.1779373628566	8.21863155794933	45.7142857142857	12.5714285714286	38	3.71428571428571	11.25	28.125	28.125	32.5	40.9090909090909	38.6363636363636	18.1818181818182	2.27272727272727	5.26315789473684	6.76691729323308	47.3684210526316	40.6015037593985	61.5384615384615	15.3846153846154	23.0769230769231	0	3.90983443048075	13.6363636363636	26.865671641791	1.91725529767911	1.18483412322275	7.48116254036599	1.73410404624277	0.986436498150432	3.88349514563107	27.5	2.27272727272727	18.0451127819549	7.69230769230769
2485	Uterus-AdenoCA	4141	524	11.2325830653805	20.4781453755132	5.86814779038879	43.9024390243902	8.62110601304033	15.4793528133301	5.65080898333736	30.5039787798408	8.75331564986737	57.0291777188329	3.71352785145889	7.82608695652174	15.6521739130435	28.695652173913	47.8260869565217	36.3636363636364	42.4242424242424	18.1818181818182	3.03030303030303	3.72093023255814	5.58139534883721	38.1395348837209	52.5581395348837	42.8571428571429	7.14285714285714	35.7142857142857	14.2857142857143	4.44337116638493	22.5190839694656	39.0728476821192	2.00471698113208	0.823045267489712	7.31573157315732	6.44257703081233	0.78003120124805	1.70940170940171	33.9130434782609	6.06060606060606	29.7674418604651	21.4285714285714
2486	Uterus-AdenoCA	3761	443	10.5375832540438	20.0744482850306	9.6516883807498	37.3039085349641	8.85402818399362	17.2560489231587	6.85987769210316	32.3717948717949	10.2564102564103	53.8461538461538	3.52564102564103	14.8514851485149	31.6831683168317	25.7425742574257	27.7227722772277	31.25	56.25	6.25	6.25	4.76190476190476	4.76190476190476	44.6428571428571	45.8333333333333	36.3636363636364	27.2727272727273	18.1818181818182	18.1818181818182	3.53629353895241	13.0925507900677	30.3664921465969	2.25165562913907	0.550964187327824	6.62865288667142	3.3033033033033	1.38674884437596	0.387596899224806	17.8217821782178	0	19.6428571428571	18.1818181818182
2487	Uterus-AdenoCA	5915	386	6.12601174416759	17.2612003381234	12.4936601859679	33.0346576500423	10.4480135249366	17.1259509721048	9.63651732882502	37.5	16.5322580645161	38.7096774193548	7.25806451612903	16.1290322580645	33.3333333333333	24.7311827956989	25.8064516129032	36.5853658536585	53.6585365853659	7.31707317073171	2.4390243902439	13.5416666666667	11.4583333333333	33.3333333333333	41.6666666666667	11.1111111111111	11.1111111111111	72.2222222222222	5.55555555555556	2.82333051563821	10.880829015544	20.0956937799043	1.56709108716944	0.27063599458728	5.68065506653019	1.45631067961165	0.987166831194472	3.33333333333333	15.0537634408602	4.8780487804878	22.9166666666667	5.55555555555556
2488	Uterus-AdenoCA	5150	376	6.80419833514296	15.7087378640777	14.1359223300971	46.1359223300971	7.30097087378641	12.2135922330097	4.50485436893204	26.8939393939394	18.1818181818182	51.5151515151515	3.40909090909091	18.3098591549296	33.8028169014084	26.7605633802817	21.1267605633803	35.4166666666667	56.25	4.16666666666667	4.16666666666667	4.41176470588235	7.35294117647059	52.2058823529412	36.0294117647059	44.4444444444444	11.1111111111111	33.3333333333333	11.1111111111111	3.49514563106796	13.031914893617	21.3973799126638	2.34857849196539	0.824175824175824	5.55555555555556	3.19148936170213	0.476947535771065	3.44827586206897	21.1267605633803	6.25	20.5882352941176	11.1111111111111
2489	Uterus-AdenoCA	37722	509	1.33138029347911	7.6003393245321	41.4612162663698	45.1301627697365	2.06245692169026	2.6748316632204	1.07099305445098	28.7625418060201	25.0836120401338	42.4749163879599	3.67892976588629	16.2790697674419	29.0697674418605	30.2325581395349	24.4186046511628	49.3333333333333	42.6666666666667	5.33333333333333	2.66666666666667	8.66141732283465	12.5984251968504	43.3070866141732	35.4330708661417	45.4545454545455	36.3636363636364	18.1818181818182	0	2.05715497587615	9.62671905697446	5.93939393939394	1.29054761074294	0.735294117647059	3.54793233082707	1.41388174807198	0.495540138751239	0.99009900990099	22.093023255814	2.66666666666667	15.748031496063	0
2490	Breast-AdenoCA	14313	215	1.47990088105727	7.98574722280444	42.206385803116	41.6753999860267	2.22175644518969	4.20596660378677	1.70474393907636	30.2816901408451	26.056338028169	38.7323943661972	4.92957746478873	6.97674418604651	30.2325581395349	44.1860465116279	18.6046511627907	51.3513513513514	40.5405405405405	8.10810810810811	0	5.45454545454545	10.9090909090909	45.4545454545455	38.1818181818182	28.5714285714286	0	57.1428571428571	14.2857142857143	2.44532942080626	9.76744186046512	5.66037735849057	1.13735783027122	0.82767753683165	4.49287510477787	3.14465408805031	0.996677740863787	1.22950819672131	16.2790697674419	0	20	14.2857142857143
2491	Uterus-AdenoCA	11215	1084	8.81372469306448	17.9937583593402	15.0780205082479	20.3388319215337	14.4003566651806	19.9108337048596	12.2781988408382	50.7645259938838	22.6299694189602	20.4892966360856	6.11620795107034	13.2530120481928	26.5060240963855	34.9397590361446	25.3012048192771	55.4054054054054	39.1891891891892	5.40540540540541	0	19.4029850746269	2.98507462686567	37.3134328358209	40.2985074626866	55	40	5	0	1.97057512260366	4.7970479704797	19.047619047619	1.38751238850347	0.65050266114725	4.82244629548444	0.86687306501548	0.761307657859382	2.97748729121278	21.6867469879518	0	17.910447761194	5
2492	Uterus-AdenoCA	6606	581	8.08404062891332	24.1598546775658	8.52255525280049	32.1374508023009	10.6872540115047	17.6354828943385	6.85740236148956	21.1981566820277	5.99078341013825	70.5069124423963	2.30414746543779	16.304347826087	19.5652173913043	31.5217391304348	32.6086956521739	34.6153846153846	53.8461538461538	0	11.5384615384615	2.94117647058824	4.90196078431373	56.5359477124183	35.6209150326797	30	20	50	0	3.92067817135937	16.1790017211704	26.628895184136	3.07017543859649	1.42095914742451	6.0292039566651	4.53257790368272	2.66094420600858	2.42825607064018	28.2608695652174	7.69230769230769	19.6078431372549	0
2493	Uterus-AdenoCA	7325	534	6.79475760274844	14.6757679180887	16.901023890785	34.6621160409556	9.24232081911263	17.3378839590444	7.18088737201365	27.8089887640449	11.7977528089888	54.4943820224719	5.89887640449438	8.08080808080808	29.2929292929293	36.3636363636364	26.2626262626263	47.6190476190476	40.4761904761905	11.9047619047619	0	6.18556701030928	10.3092783505155	51.5463917525773	31.9587628865979	9.52380952380952	28.5714285714286	42.8571428571429	19.047619047619	2.60750853242321	13.2958801498127	27.0992366412214	1.3953488372093	0.888529886914378	4.88381252461599	2.80649926144756	1.10236220472441	1.52091254752852	25.2525252525253	0	18.0412371134021	19.047619047619
2494	Uterus-AdenoCA	4404	496	10.1224489795918	20.7992733878292	9.28701180744777	39.827429609446	9.37783832879201	15.5086285195277	5.19981834695731	33.1395348837209	15.1162790697674	47.3837209302326	4.36046511627907	14.0350877192982	15.7894736842105	29.8245614035088	40.3508771929825	44.2307692307692	50	3.84615384615385	1.92307692307692	5.52147239263804	9.20245398773006	28.2208588957055	57.0552147239264	53.3333333333333	20	20	6.66666666666667	3.74659400544959	15.9274193548387	32.3770491803279	1.85589519650655	0.244498777506112	6.67046750285063	3.6319612590799	1.46412884333821	2.18340611353712	21.0526315789474	1.92307692307692	25.7668711656442	6.66666666666667
2495	Breast-AdenoCA	2072	142	6.41373080397471	18.9189189189189	8.83204633204633	39.1891891891892	9.41119691119691	16.6988416988417	6.94980694980695	34.6153846153846	12.8205128205128	48.7179487179487	3.84615384615385	29.6296296296296	25.9259259259259	14.8148148148148	29.6296296296296	40	60	0	0	10.5263157894737	18.4210526315789	55.2631578947368	15.7894736842105	0	33.3333333333333	66.6666666666667	0	3.13706563706564	7.04225352112676	13.3333333333333	1.02040816326531	1.09289617486339	6.2807881773399	3.07692307692308	0.578034682080925	0	14.8148148148148	0	13.1578947368421	0
