sample_id	tumor_type	cluster	num_ssms	num_sims	num_mutations	num_late_median_cancer_clines_ssm	perc_late_median_cancer_clines_ssm	num_early_median_cancer_clines_ssm	perc_early_median_cancer_clines_ssm	num_withReplTime_median_cancer_clines_ssm	num_late_median_cancer_clines_sim	perc_late_median_cancer_clines_sim	num_early_median_cancer_clines_sim	perc_early_median_cancer_clines_sim	num_withReplTime_median_cancer_clines_sim	num_ssm_CDS	perc_ssm_CDS	num_ssm_gene	num_ssm_transcript	num_ssm_exon	num_ssm_UTR	num_ssm_stop_codon	num_ssm_start_codon	num_ssm_intergenic	num_ssm_Selenocyste	num_sim_CDS	perc_sim_CDS	num_sim_gene	num_sim_transcript	num_sim_exon	num_sim_UTR	num_sim_stop_codon	num_sim_start_codon	num_sim_intergenic	num_sim_Selenocyste	num_genes_with_non_syn_ssm	num_genes_with_non_syn_sim	num_genes_with_non_syn_mut	perc_syn_ssms_vs_in_CDS	num_drivers	num_SBS_sign_nonZeroContr	num_DBS_sign_nonZeroContr	num_ID_sign_nonZeroContr	num_allTypes_sign_nonZeroContr
2239	CNS-PiloAstro	I	90	4	94	49	55.0561797752809	40	44.9438202247191	89	0	0	3	100	3	2	2.22222222222222	43	42	3	0	0	0	47	0	1	25	2	2	2	2	0	0	2	0	0	1	1	100	1	2	0	2	4
2240	CNS-PiloAstro	N	199	9	208	110	57.2916666666667	82	42.7083333333333	192	6	66.6666666666667	3	33.3333333333333	9	2	1.00502512562814	93	93	11	3	0	0	106	0	0	0	6	6	0	0	0	0	3	0	2	0	2	0	1	3	2	2	7
2241	CNS-PiloAstro	D	709	33	742	486	68.5472496473907	223	31.4527503526093	709	19	57.5757575757576	14	42.4242424242424	33	5	0.705218617771509	267	267	16	4	0	0	442	0	0	0	12	12	1	0	0	0	21	0	5	0	5	0	1	3	1	3	7
2242	CNS-PiloAstro	I	101	3	104	56	55.4455445544554	45	44.5544554455446	101	1	50	1	50	2	2	1.98019801980198	42	42	2	0	0	0	59	0	0	0	1	1	0	0	0	0	2	0	2	0	2	0	1	3	0	1	4
2243	CNS-PiloAstro	P	95	7	102	40	42.5531914893617	54	57.4468085106383	94	5	71.4285714285714	2	28.5714285714286	7	0	0	50	50	2	0	0	0	45	0	0	0	2	2	0	0	0	0	5	0	0	0	0	0	1	2	0	3	5
2244	CNS-PiloAstro	K	402	17	419	262	65.1741293532338	140	34.8258706467662	402	10	58.8235294117647	7	41.1764705882353	17	2	0.497512437810945	177	177	7	2	0	0	225	0	0	0	7	7	1	1	0	0	10	0	2	0	2	0	2	2	1	4	7
2245	CNS-PiloAstro	D	240	30	270	137	57.563025210084	101	42.436974789916	238	18	69.2307692307692	8	30.7692307692308	26	2	0.833333333333333	121	121	6	2	0	0	119	0	0	0	11	11	0	0	0	0	19	0	1	0	1	50	1	2	0	4	6
2246	CNS-PiloAstro	D	219	11	230	137	62.5570776255708	82	37.4429223744292	219	9	81.8181818181818	2	18.1818181818182	11	2	0.91324200913242	96	96	7	3	0	0	123	0	0	0	3	3	1	0	0	0	8	0	2	0	2	0	1	3	0	3	6
2247	CNS-PiloAstro	D	225	5	230	145	64.4444444444444	80	35.5555555555556	225	3	60	2	40	5	7	3.11111111111111	100	100	12	2	0	0	125	0	0	0	1	1	0	0	0	0	4	0	6	0	6	0	2	2	0	2	4
2248	CNS-PiloAstro	O	67	2	69	27	40.2985074626866	40	59.7014925373134	67	1	100	0	0	1	0	0	35	35	3	1	0	0	32	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	2	0	1	3
2249	CNS-PiloAstro	K	288	18	306	169	58.6805555555556	119	41.3194444444444	288	12	66.6666666666667	6	33.3333333333333	18	5	1.73611111111111	122	122	12	4	0	0	166	0	0	0	12	12	0	0	0	0	6	0	3	0	3	40	1	3	0	3	6
2250	CNS-PiloAstro	G	266	11	277	157	59.469696969697	107	40.530303030303	264	10	90.9090909090909	1	9.09090909090909	11	5	1.8796992481203	115	115	10	1	0	0	151	0	0	0	2	2	1	1	0	0	9	0	3	0	3	40	1	2	1	3	6
2251	CNS-PiloAstro	D	161	9	170	89	55.2795031055901	72	44.7204968944099	161	5	55.5555555555556	4	44.4444444444444	9	1	0.62111801242236	66	66	3	1	0	0	95	0	0	0	4	4	0	0	0	0	5	0	0	0	0	100	1	3	0	3	6
2252	CNS-PiloAstro	K	136	7	143	77	57.4626865671642	57	42.5373134328358	134	1	16.6666666666667	5	83.3333333333333	6	1	0.735294117647059	60	59	3	2	0	0	76	0	0	0	2	2	1	0	0	0	5	0	1	0	1	0	1	2	0	1	3
2253	CNS-PiloAstro	K	231	7	238	142	61.4718614718615	89	38.5281385281385	231	4	57.1428571428571	3	42.8571428571429	7	4	1.73160173160173	103	103	9	3	0	0	128	0	0	0	3	3	0	0	0	0	4	0	3	0	3	25	1	3	1	3	7
2254	CNS-PiloAstro	O	166	2	168	98	59.0361445783133	68	40.9638554216867	166	2	100	0	0	2	2	1.20481927710843	73	73	7	2	0	0	93	0	0	0	2	2	0	0	0	0	0	0	2	0	2	0	1	3	1	1	5
2255	CNS-PiloAstro	O	141	11	152	80	57.1428571428571	60	42.8571428571429	140	7	70	3	30	10	2	1.41843971631206	72	72	5	3	0	0	69	0	0	0	4	4	0	0	0	0	7	0	0	0	0	100	1	3	1	6	10
2256	CNS-PiloAstro	D	358	12	370	213	59.8314606741573	143	40.1685393258427	356	6	50	6	50	12	1	0.279329608938547	143	143	10	6	0	0	215	0	0	0	8	8	0	0	0	0	4	0	1	0	1	0	1	3	0	3	6
2257	CNS-PiloAstro	D	126	12	138	78	61.9047619047619	48	38.0952380952381	126	4	33.3333333333333	8	66.6666666666667	12	0	0	50	50	3	2	0	0	76	0	0	0	7	7	0	0	0	0	5	0	0	0	0	0	1	3	0	5	8
2258	CNS-PiloAstro	L	129	14	143	71	55.46875	57	44.53125	128	8	57.1428571428571	6	42.8571428571429	14	0	0	60	60	4	2	0	0	69	0	0	0	9	9	0	0	0	0	5	0	0	0	0	0	1	3	0	3	6
2259	CNS-PiloAstro	K	1284	18	1302	768	60.0469116497263	511	39.9530883502737	1279	10	55.5555555555556	8	44.4444444444444	18	11	0.856697819314642	500	500	38	12	0	0	784	0	0	0	11	11	0	0	0	0	7	0	9	1	10	33.3333333333333	1	4	1	4	9
2260	CNS-PiloAstro	K	362	32	394	210	58.0110497237569	152	41.9889502762431	362	14	45.1612903225806	17	54.8387096774194	31	6	1.65745856353591	149	149	16	7	0	0	213	0	1	3.125	18	18	1	1	0	0	14	0	6	1	7	0	2	3	2	3	8
2261	CNS-PiloAstro	G	122	10	132	71	59.1666666666667	49	40.8333333333333	120	5	55.5555555555556	4	44.4444444444444	9	2	1.63934426229508	50	50	5	1	0	0	72	0	0	0	4	4	1	0	0	0	6	0	2	0	2	0	1	3	0	3	6
2262	CNS-PiloAstro	K	172	4	176	97	56.3953488372093	75	43.6046511627907	172	3	75	1	25	4	2	1.16279069767442	79	79	6	1	0	0	93	0	0	0	3	3	0	0	0	0	1	0	2	0	2	0	1	3	0	1	4
2263	CNS-PiloAstro	D	478	18	496	311	65.1991614255765	166	34.8008385744235	477	13	72.2222222222222	5	27.7777777777778	18	5	1.04602510460251	206	206	13	2	0	0	272	0	0	0	12	12	0	0	0	0	6	0	1	0	1	75	1	3	0	3	6
2264	CNS-PiloAstro	D	702	19	721	428	61.3180515759312	270	38.6819484240688	698	9	47.3684210526316	10	52.6315789473684	19	6	0.854700854700855	289	289	23	8	0	0	413	0	0	0	9	9	1	0	0	0	10	0	4	0	4	33.3333333333333	1	3	0	3	6
2265	CNS-PiloAstro	O	118	4	122	73	61.864406779661	45	38.135593220339	118	0	0	4	100	4	0	0	40	40	2	1	0	0	78	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	1	3	0	3	6
2266	CNS-PiloAstro	G	206	7	213	107	52.4509803921569	97	47.5490196078431	204	4	57.1428571428571	3	42.8571428571429	7	1	0.485436893203884	91	91	7	1	0	0	115	0	0	0	4	4	0	0	0	0	3	0	1	0	1	0	1	2	1	2	5
2267	CNS-PiloAstro	D	264	18	282	153	58.1749049429658	110	41.8250950570342	263	10	58.8235294117647	7	41.1764705882353	17	3	1.13636363636364	137	137	9	6	1	0	127	0	0	0	12	12	0	0	0	0	6	0	0	0	0	100	1	2	0	3	5
2268	CNS-PiloAstro	B	322	6	328	205	63.6645962732919	117	36.3354037267081	322	3	50	3	50	6	1	0.31055900621118	135	135	8	2	0	0	187	0	0	0	3	3	1	1	0	0	3	0	0	0	0	100	1	2	1	3	6
2269	CNS-PiloAstro	M	286	17	303	156	55.1236749116608	127	44.8763250883392	283	10	58.8235294117647	7	41.1764705882353	17	7	2.44755244755245	127	127	12	3	0	0	159	0	0	0	10	10	0	0	0	0	7	0	4	0	4	33.3333333333333	2	2	0	3	5
2270	CNS-PiloAstro	L	107	4	111	57	53.2710280373832	50	46.7289719626168	107	3	75	1	25	4	1	0.934579439252336	53	53	2	0	0	0	54	0	0	0	3	3	1	1	0	0	1	0	1	0	1	0	1	3	0	3	6
2271	CNS-PiloAstro	D	190	7	197	115	61.1702127659574	73	38.8297872340426	188	4	57.1428571428571	3	42.8571428571429	7	1	0.526315789473684	81	81	3	1	0	0	109	0	0	0	4	4	0	0	0	0	3	0	0	0	0	100	1	3	1	2	6
2272	CNS-PiloAstro	M	176	6	182	106	60.2272727272727	70	39.7727272727273	176	3	50	3	50	6	2	1.13636363636364	91	91	7	2	0	0	85	0	0	0	2	2	0	0	0	0	4	0	2	0	2	0	1	3	1	3	7
2273	CNS-PiloAstro	D	109	4	113	66	60.5504587155963	43	39.4495412844037	109	2	50	2	50	4	1	0.917431192660551	45	45	2	1	0	0	64	0	0	0	3	3	1	0	0	0	1	0	0	0	0	100	1	3	0	2	5
2274	CNS-PiloAstro	N	57	1	58	30	52.6315789473684	27	47.3684210526316	57	0	0	1	100	1	1	1.75438596491228	36	36	2	0	0	0	21	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	3	0	2	5
2275	CNS-PiloAstro	K	180	3	183	108	60	72	40	180	2	66.6666666666667	1	33.3333333333333	3	2	1.11111111111111	80	80	4	1	0	0	100	0	0	0	1	1	1	1	0	0	2	0	2	0	2	0	1	3	0	2	5
2276	CNS-PiloAstro	K	1022	38	1060	684	67.3891625615764	331	32.6108374384236	1015	24	63.1578947368421	14	36.8421052631579	38	7	0.684931506849315	428	428	27	16	1	0	594	0	0	0	20	20	0	0	0	0	18	0	8	0	8	11.1111111111111	1	2	1	3	6
2277	CNS-PiloAstro	D	1117	37	1154	682	61.0564010743062	435	38.9435989256938	1117	24	64.8648648648649	13	35.1351351351351	37	7	0.62667860340197	467	467	31	7	0	0	650	0	2	5.40540540540541	15	15	2	0	0	0	22	0	4	2	6	42.8571428571429	2	4	2	3	9
2278	CNS-PiloAstro	O	90	7	97	43	47.7777777777778	47	52.2222222222222	90	3	42.8571428571429	4	57.1428571428571	7	1	1.11111111111111	49	49	4	2	0	0	41	0	0	0	2	2	0	0	0	0	5	0	1	0	1	0	1	3	0	4	7
2279	CNS-PiloAstro	O	182	10	192	112	61.5384615384615	70	38.4615384615385	182	8	80	2	20	10	3	1.64835164835165	86	86	9	5	0	0	96	0	0	0	4	4	0	0	0	0	6	0	3	0	3	0	1	3	0	2	5
2280	CNS-PiloAstro	G	120	6	126	80	66.6666666666667	40	33.3333333333333	120	4	66.6666666666667	2	33.3333333333333	6	2	1.66666666666667	46	46	6	1	0	0	74	0	0	0	1	1	0	0	0	0	5	0	2	0	2	0	1	3	1	2	6
2281	CNS-PiloAstro	O	107	11	118	62	57.9439252336449	45	42.0560747663551	107	7	63.6363636363636	4	36.3636363636364	11	1	0.934579439252336	45	45	6	2	0	0	62	0	0	0	6	6	2	0	0	0	5	0	1	0	1	0	1	2	0	4	6
2282	CNS-PiloAstro	G	128	6	134	69	53.90625	59	46.09375	128	6	100	0	0	6	0	0	56	56	3	1	0	0	72	0	0	0	1	1	0	0	0	0	5	0	0	0	0	0	1	2	0	3	5
2283	CNS-PiloAstro	A	146	1	147	95	65.0684931506849	51	34.9315068493151	146	0	0	1	100	1	1	0.684931506849315	49	49	1	1	0	0	97	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	1	3	0	1	4
2284	CNS-PiloAstro	O	58	5	63	24	42.8571428571429	32	57.1428571428571	56	2	40	3	60	5	3	5.17241379310345	32	32	4	1	0	0	26	0	0	0	3	3	1	0	0	0	2	0	3	0	3	0	1	3	0	2	5
2285	CNS-PiloAstro	N	104	11	115	48	46.1538461538462	56	53.8461538461538	104	6	54.5454545454545	5	45.4545454545455	11	2	1.92307692307692	54	54	4	1	0	0	50	0	0	0	6	6	1	1	0	0	5	0	1	0	1	50	1	2	0	2	4
2286	CNS-PiloAstro	I	104	7	111	45	43.2692307692308	59	56.7307692307692	104	3	42.8571428571429	4	57.1428571428571	7	2	1.92307692307692	52	52	5	2	0	0	52	0	0	0	4	4	0	0	0	0	3	0	1	0	1	50	1	3	0	3	6
2287	CNS-PiloAstro	D	198	9	207	131	66.1616161616162	67	33.8383838383838	198	3	33.3333333333333	6	66.6666666666667	9	0	0	78	78	3	1	0	0	120	0	0	0	7	7	0	0	0	0	2	0	0	0	0	0	1	3	0	1	4
2288	CNS-PiloAstro	K	195	3	198	113	58.5492227979275	80	41.4507772020725	193	1	33.3333333333333	2	66.6666666666667	3	3	1.53846153846154	87	87	5	1	0	1	108	0	0	0	1	1	0	0	0	0	2	0	3	0	3	0	1	2	0	3	5
2289	CNS-PiloAstro	K	224	11	235	129	58.3710407239819	92	41.6289592760181	221	7	63.6363636363636	4	36.3636363636364	11	4	1.78571428571429	101	101	8	2	0	0	123	0	0	0	4	4	0	0	0	0	7	0	4	0	4	0	1	3	1	3	7
2290	CNS-PiloAstro	K	513	11	524	340	66.2768031189084	173	33.7231968810916	513	6	54.5454545454545	5	45.4545454545455	11	5	0.974658869395711	214	214	12	2	0	0	299	0	0	0	2	2	0	0	0	0	9	0	5	0	5	0	1	2	1	3	6
2291	CNS-PiloAstro	C	516	16	532	300	58.1395348837209	216	41.8604651162791	516	9	56.25	7	43.75	16	13	2.51937984496124	228	228	23	7	0	0	288	0	1	6.25	9	9	1	0	0	0	7	0	11	1	12	7.14285714285714	1	3	1	4	8
2292	CNS-PiloAstro	I	129	4	133	72	55.8139534883721	57	44.1860465116279	129	1	25	3	75	4	2	1.55038759689922	58	58	8	3	0	0	71	0	0	0	2	2	0	0	0	0	2	0	2	0	2	0	1	2	0	2	4
2293	CNS-PiloAstro	D	430	29	459	272	63.4032634032634	157	36.5967365967366	429	14	50	14	50	28	6	1.3953488372093	172	172	13	3	0	0	258	0	0	0	14	13	2	1	0	0	15	0	4	0	4	33.3333333333333	1	3	0	3	6
2294	CNS-PiloAstro	F	489	33	522	305	62.3721881390593	184	37.6278118609407	489	17	51.5151515151515	16	48.4848484848485	33	4	0.81799591002045	215	215	13	5	0	0	274	0	1	3.03030303030303	17	17	1	1	0	0	16	0	2	1	3	60	1	3	1	2	6
2295	CNS-PiloAstro	O	84	4	88	42	51.219512195122	40	48.780487804878	82	3	75	1	25	4	1	1.19047619047619	40	40	6	2	0	0	44	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	1	3	0	2	5
2296	CNS-PiloAstro	I	77	3	80	35	46.0526315789474	41	53.9473684210526	76	1	33.3333333333333	2	66.6666666666667	3	1	1.2987012987013	32	32	3	0	0	0	45	0	0	0	1	1	0	0	0	0	2	0	1	0	1	0	1	3	0	2	5
2297	CNS-PiloAstro	K	348	18	366	227	65.2298850574713	121	34.7701149425287	348	11	61.1111111111111	7	38.8888888888889	18	3	0.862068965517241	134	134	8	3	0	0	214	0	1	5.55555555555556	12	12	2	0	0	0	6	0	3	1	4	0	1	3	1	3	7
2298	CNS-PiloAstro	O	126	6	132	72	57.1428571428571	54	42.8571428571429	126	6	100	0	0	6	1	0.793650793650794	60	59	7	1	0	0	66	0	0	0	1	1	0	0	0	0	5	0	1	0	1	0	1	3	0	2	5
2299	CNS-PiloAstro	D	364	21	385	231	63.4615384615385	133	36.5384615384615	364	15	71.4285714285714	6	28.5714285714286	21	3	0.824175824175824	164	164	15	7	0	0	200	0	1	4.76190476190476	14	14	1	1	0	0	7	0	2	1	3	0	1	3	0	5	8
2300	CNS-PiloAstro	K	323	12	335	204	63.1578947368421	119	36.8421052631579	323	8	66.6666666666667	4	33.3333333333333	12	7	2.1671826625387	146	146	12	4	0	0	177	0	0	0	5	5	0	0	0	0	7	0	5	0	5	14.2857142857143	2	2	2	3	7
2301	CNS-PiloAstro	D	374	14	388	255	68.1818181818182	119	31.8181818181818	374	8	57.1428571428571	6	42.8571428571429	14	2	0.53475935828877	159	159	12	5	0	0	215	0	0	0	9	9	0	0	0	0	5	0	2	0	2	0	1	3	1	4	8
2302	CNS-PiloAstro	I	159	4	163	82	51.5723270440252	77	48.4276729559748	159	3	75	1	25	4	6	3.77358490566038	70	70	8	2	0	0	89	0	0	0	1	1	0	0	0	0	3	0	5	0	5	16.6666666666667	1	3	0	2	5
2303	CNS-PiloAstro	M	141	11	152	81	57.4468085106383	60	42.5531914893617	141	6	54.5454545454545	5	45.4545454545455	11	1	0.709219858156028	68	68	3	1	0	0	73	0	0	0	6	6	1	0	0	0	5	0	0	0	0	100	1	3	1	3	7
2304	CNS-PiloAstro	K	268	10	278	162	60.9022556390977	104	39.0977443609023	266	6	60	4	40	10	1	0.373134328358209	118	118	8	3	0	0	150	0	0	0	7	7	0	0	0	0	3	0	1	0	1	0	1	2	1	4	7
2305	CNS-PiloAstro	O	94	5	99	46	50	46	50	92	2	40	3	60	5	1	1.06382978723404	53	53	3	1	0	0	41	0	0	0	2	2	0	0	0	0	3	0	1	0	1	0	1	3	0	3	6
2306	CNS-PiloAstro	O	90	8	98	50	55.5555555555556	40	44.4444444444444	90	2	25	6	75	8	1	1.11111111111111	37	37	3	0	0	0	53	0	0	0	5	5	1	1	0	0	3	0	0	0	0	100	1	3	0	3	6
2307	CNS-PiloAstro	F	95	8	103	50	52.6315789473684	45	47.3684210526316	95	3	37.5	5	62.5	8	0	0	42	42	2	2	0	0	53	0	0	0	7	7	0	0	0	0	1	0	0	0	0	0	1	2	0	2	4
2308	CNS-PiloAstro	O	100	2	102	49	49	51	51	100	1	50	1	50	2	4	4	46	46	4	1	0	0	54	0	0	0	0	0	0	0	0	0	2	0	3	0	3	25	1	2	1	1	4
2309	CNS-PiloAstro	F	199	25	224	114	57.8680203045685	83	42.1319796954315	197	17	68	8	32	25	1	0.50251256281407	99	99	3	1	0	0	100	0	0	0	10	10	0	0	0	0	15	0	0	0	0	100	1	2	0	4	6
2310	CNS-PiloAstro	D	163	16	179	96	59.2592592592593	66	40.7407407407407	162	7	43.75	9	56.25	16	2	1.22699386503067	67	67	8	4	0	0	96	0	0	0	9	9	1	0	0	0	7	0	1	0	1	0	1	2	0	3	5
2311	CNS-PiloAstro	O	86	13	99	53	62.3529411764706	32	37.6470588235294	85	7	53.8461538461538	6	46.1538461538462	13	2	2.32558139534884	44	44	3	0	0	0	42	0	1	7.69230769230769	9	9	1	0	0	0	4	0	0	0	0	100	1	2	0	2	4
2312	CNS-PiloAstro	O	40	1	41	17	42.5	23	57.5	40	1	100	0	0	1	2	5	30	30	4	2	0	0	10	0	0	0	1	1	0	0	0	0	0	0	3	0	3	0	1	2	0	2	4
2313	CNS-PiloAstro	P	237	18	255	148	63.2478632478633	86	36.7521367521367	234	10	55.5555555555556	8	44.4444444444444	18	3	1.26582278481013	105	105	6	2	0	0	132	0	0	0	11	11	1	0	0	0	7	0	3	0	3	0	1	3	0	4	7
2314	CNS-PiloAstro	O	391	11	402	245	62.6598465473146	146	37.3401534526854	391	4	36.3636363636364	7	63.6363636363636	11	4	1.0230179028133	194	194	14	4	0	0	197	0	0	0	3	3	0	0	0	0	8	0	4	0	4	0	2	3	1	2	6
2315	Prost-AdenoCA	D	3367	265	3632	2135	63.750373245745	1214	36.249626754255	3349	144	54.7528517110266	119	45.2471482889734	263	27	0.801900801900802	1521	1521	101	32	0	1	1846	0	3	1.13207547169811	132	132	14	8	0	0	133	0	19	3	22	24	0	4	2	5	11
2316	Prost-AdenoCA	B	1070	22	1092	625	59.2979127134725	429	40.7020872865275	1054	14	66.6666666666667	7	33.3333333333333	21	11	1.02803738317757	523	523	39	17	0	0	547	0	0	0	8	8	1	1	0	0	14	0	8	0	8	27.2727272727273	1	3	2	4	9
2317	Prost-AdenoCA	K	4128	361	4489	2607	63.4152274385794	1504	36.5847725614206	4111	214	60.1123595505618	142	39.8876404494382	356	45	1.09011627906977	1917	1917	131	44	0	0	2211	0	3	0.831024930747922	180	180	12	5	0	0	181	0	32	4	36	27.2727272727273	0	3	2	5	10
2318	Prost-AdenoCA	K	3550	430	3980	2029	57.3487846240814	1509	42.6512153759186	3538	226	52.9274004683841	201	47.0725995316159	427	49	1.38028169014085	1692	1692	141	55	0	0	1858	0	2	0.465116279069767	235	235	12	4	0	0	195	0	28	2	30	38.2978723404255	3	6	2	3	11
2319	Prost-AdenoCA	K	2917	188	3105	1767	61.0573600552868	1127	38.9426399447132	2894	100	54.0540540540541	85	45.9459459459459	185	28	0.959890298251628	1434	1433	107	48	0	0	1483	0	3	1.59574468085106	111	111	9	4	0	0	77	0	21	3	24	25.9259259259259	2	3	2	4	9
2320	Prost-AdenoCA	F	1748	63	1811	1018	58.2379862700229	730	41.7620137299771	1748	28	45.9016393442623	33	54.0983606557377	61	30	1.7162471395881	836	836	79	24	0	0	912	0	1	1.58730158730159	37	37	2	1	0	0	26	0	16	1	17	38.4615384615385	0	3	2	5	10
2321	Prost-AdenoCA	O	231	7	238	135	58.695652173913	95	41.304347826087	230	4	66.6666666666667	2	33.3333333333333	6	1	0.432900432900433	118	118	4	1	0	0	113	0	0	0	4	4	0	0	0	0	3	0	0	0	0	100	1	3	1	2	6
2322	Prost-AdenoCA	B	1357	66	1423	817	60.6083086053412	531	39.3916913946588	1348	42	64.6153846153846	23	35.3846153846154	65	14	1.03168754605748	658	658	43	20	0	0	699	0	1	1.51515151515152	32	32	1	0	0	0	34	0	10	1	11	16.6666666666667	2	3	1	3	7
2323	Prost-AdenoCA	K	2842	310	3152	1616	57.1024734982332	1214	42.8975265017668	2830	166	54.071661237785	141	45.928338762215	307	32	1.12596762843068	1429	1428	120	52	0	0	1413	0	1	0.32258064516129	166	166	11	3	0	0	144	0	32	1	33	14.2857142857143	5	3	2	4	9
2324	Prost-AdenoCA	D	1978	114	2092	1162	58.8652482269504	812	41.1347517730496	1974	63	55.7522123893805	50	44.2477876106195	113	19	0.96056622851365	1011	1011	68	35	0	0	967	0	4	3.50877192982456	67	67	5	1	0	0	47	0	17	4	21	10.5263157894737	2	3	2	5	10
2325	Prost-AdenoCA	K	381	14	395	207	55.2	168	44.8	375	8	57.1428571428571	6	42.8571428571429	14	7	1.83727034120735	185	185	16	6	0	0	196	0	0	0	7	7	0	0	0	0	7	0	8	0	8	22.2222222222222	2	3	0	3	6
2326	Prost-AdenoCA	K	2919	184	3103	1774	61.1513271285764	1127	38.8486728714236	2901	88	48.6187845303867	93	51.3812154696133	181	23	0.78794107571086	1380	1380	98	35	0	0	1539	0	2	1.08695652173913	99	99	4	2	0	0	85	0	20	3	23	17.3913043478261	1	3	1	4	8
2327	Prost-AdenoCA	K	3133	226	3359	1961	62.8324255046459	1160	37.1675744953541	3121	127	56.4444444444444	98	43.5555555555556	225	31	0.989466964570699	1482	1480	93	41	0	0	1651	0	1	0.442477876106195	115	115	9	5	0	0	111	0	18	1	19	41.9354838709677	2	3	2	5	10
2328	Prost-AdenoCA	K	287	11	298	162	56.6433566433566	124	43.3566433566434	286	7	63.6363636363636	4	36.3636363636364	11	3	1.04529616724739	143	143	7	1	0	0	144	0	0	0	4	4	0	0	0	0	7	0	3	0	3	0	1	3	2	2	7
2329	Prost-AdenoCA	D	2160	94	2254	1413	65.7821229050279	735	34.2178770949721	2148	55	59.1397849462366	38	40.8602150537634	93	27	1.25	1013	1013	86	29	0	0	1147	0	3	3.19148936170213	48	48	7	2	0	0	46	0	22	3	25	15.3846153846154	3	4	2	6	12
2330	Prost-AdenoCA	O	84	9	93	33	40.2439024390244	49	59.7560975609756	82	3	33.3333333333333	6	66.6666666666667	9	2	2.38095238095238	42	42	6	1	0	0	42	0	1	11.1111111111111	4	4	1	0	0	0	5	0	2	1	3	0	0	2	0	1	3
2331	Prost-AdenoCA	K	2034	88	2122	1286	63.4122287968442	742	36.5877712031558	2028	52	59.0909090909091	36	40.9090909090909	88	23	1.13077679449361	940	939	76	29	0	0	1094	0	0	0	50	50	6	3	0	0	38	0	16	0	16	27.2727272727273	3	3	2	5	10
2332	ColoRect-AdenoCA	M	15045	1404	16449	11257	74.8222000664673	3788	25.1777999335327	15045	986	70.2279202279202	418	29.7720797720798	1404	107	0.711199734130941	6534	6533	362	125	0	0	8511	0	6	0.427350427350427	663	663	19	10	0	0	741	0	76	6	82	21.7821782178218	5	7	5	2	14
2333	ColoRect-AdenoCA	I	17699	1104	18803	11820	66.7834340923216	5879	33.2165659076784	17699	710	64.3115942028985	394	35.6884057971015	1104	127	0.717554664105317	8260	8256	490	188	0	1	9439	0	4	0.36231884057971	512	512	26	15	0	0	592	0	83	4	87	24.3478260869565	7	3	3	3	9
2334	ColoRect-AdenoCA	N	13710	1163	14873	9286	67.736523451747	4423	32.263476548253	13709	776	66.7239896818573	387	33.2760103181427	1163	128	0.933625091174325	6188	6187	402	158	0	0	7522	0	5	0.429922613929493	482	482	22	10	0	0	681	0	91	5	96	26.0162601626016	3	4	4	3	11
2335	ColoRect-AdenoCA	H	2433765	19528	2453293	1436310	59.2593356630373	987460	40.7406643369627	2423770	13133	67.5843968711404	6299	32.4156031288596	19432	15459	0.635188689129805	1176321	1176008	65545	26430	50	12	1257444	0	23	0.117779598525195	8623	8623	316	142	0	0	10905	0	7348	23	7355	17.7521922484771	31	5	1	3	9
2336	ColoRect-AdenoCA	N	9153	690	9843	6132	66.994428056375	3021	33.005571943625	9153	439	63.6231884057971	251	36.3768115942029	690	102	1.11438872500819	4192	4191	299	104	0	0	4961	0	9	1.30434782608696	290	290	26	13	1	0	400	0	66	8	74	30.5263157894737	5	3	4	3	10
2337	ColoRect-AdenoCA	N	11274	1335	12609	7364	65.3242260267897	3909	34.6757739732103	11273	895	67.0914542728636	439	32.9085457271364	1334	72	0.638637573177222	5206	5204	280	103	0	0	6068	0	6	0.449438202247191	585	585	30	15	0	0	750	0	51	5	56	22.3880597014925	6	4	5	3	12
2338	Breast-AdenoCA	K	4227	323	4550	2607	61.6749467707594	1620	38.3250532292406	4227	199	61.609907120743	124	38.390092879257	323	47	1.11189969245328	2118	2117	143	59	0	0	2109	0	2	0.619195046439629	171	171	12	8	0	0	152	0	27	2	29	38.6363636363636	14	5	4	5	14
2339	ColoRect-AdenoCA	N	7586	805	8391	5509	72.6206169259162	2077	27.3793830740838	7586	589	73.167701863354	216	26.832298136646	805	46	0.606380174004746	3342	3341	181	53	0	0	4244	0	4	0.496894409937888	332	332	15	9	0	0	473	0	38	4	42	15.5555555555556	1	4	4	2	10
2340	ColoRect-AdenoCA	I	21116	2670	23786	12532	59.3483614320894	8584	40.6516385679106	21116	1496	56.0299625468165	1174	43.9700374531835	2670	167	0.790869482856602	10227	10224	633	242	1	0	10889	0	5	0.187265917602996	1319	1318	56	30	0	0	1351	0	127	6	132	21.9512195121951	7	4	3	3	10
